Conversation_Id,User_Rating,Observer_Rating,Self_Rating
182,8.0,8.0,8.0
183,8.0,8.0,8.0
184,8.0,8.0,8.0
185,7.0,8.0,7.0
186,8.0,9.0,8.0
187,8.0,9.0,8.0
188,8.0,9.0,9.0
189,8.0,9.0,8.0
190,9.0,9.0,8.0
191,8.0,8.0,7.0
192,8.0,8.0,8.0
193,7.0,7.0,7.0
194,8.0,9.0,8.0
195,9.0,9.0,8.0
196,7.0,7.0,8.0
197,7.0,7.0,7.0
198,9.0,9.0,9.0
199,8.0,8.0,8.0
200,7.0,8.0,8.0
201,7.0,7.0,7.0
202,8.0,8.0,8.0
203,8.0,9.0,8.0
204,8.0,9.0,8.0
205,7.0,9.0,8.0
206,8.0,8.0,8.0
207,8.0,8.0,8.0
208,8.0,9.0,8.0
209,8.0,8.0,7.0
210,8.0,8.0,8.0
211,8.0,7.0,8.0
212,7.0,8.0,8.0
213,8.0,8.0,8.0
214,8.0,9.0,8.0
215,8.0,8.0,8.0
216,7.0,8.0,8.0
217,8.0,9.0,8.0
218,8.0,8.0,8.0
219,8.0,8.0,8.0
220,8.0,9.0,8.0
221,8.0,9.0,9.0
222,8.0,9.0,8.0
223,7.0,8.0,8.0
224,7.0,8.0,8.0
225,8.0,8.0,9.0
226,7.0,8.0,8.0
227,7.0,8.0,7.0
228,8.0,9.0,9.0
229,8.0,9.0,8.0
230,8.0,8.0,8.0
231,8.0,8.0,8.0
232,7.0,8.0,8.0
233,8.0,9.0,8.0
234,7.0,9.0,8.0
235,9.0,9.0,8.0
236,9.0,9.0,9.0
237,8.0,8.0,8.0
238,8.0,9.0,8.0
239,8.0,9.0,8.0
240,7.0,8.0,8.0
241,7.0,8.0,7.0
242,8.0,8.0,8.0
243,8.0,9.0,8.0
244,8.0,9.0,8.0
245,8.0,9.0,8.0
246,8.0,8.0,8.0
247,8.0,8.0,8.0
248,8.0,9.0,8.0
249,7.0,8.0,8.0
250,8.0,9.0,8.0
251,8.0,8.0,7.0
252,8.0,9.0,8.0
253,8.0,9.0,8.0
254,7.0,8.0,8.0
255,9.0,9.0,9.0
256,8.0,9.0,9.0
257,7.0,7.0,7.0
258,8.0,9.0,8.0
259,8.0,8.0,8.0
260,8.0,9.0,8.0
261,8.0,8.0,8.0
262,7.0,8.0,7.0
263,7.0,8.0,8.0
264,8.0,9.0,8.0
265,8.0,9.0,8.0
266,8.0,8.0,8.0
267,8.0,8.0,8.0
268,8.0,9.0,8.0
269,7.0,9.0,8.0
270,8.0,9.0,8.0
271,8.0,8.0,8.0
272,8.0,8.0,8.0
273,9.0,9.0,8.0
274,8.0,9.0,8.0
275,8.0,8.0,7.0
276,8.0,8.0,8.0
277,7.0,8.0,8.0
278,9.0,9.0,9.0
279,9.0,9.0,9.0
280,8.0,9.0,8.0
281,9.0,9.0,9.0
282,8.0,9.0,8.0
283,8.0,9.0,8.0
284,7.0,8.0,7.0
285,8.0,8.0,8.0
286,8.0,8.0,8.0
287,8.0,9.0,8.0
288,8.0,8.0,8.0
289,8.0,9.0,8.0
290,7.0,8.0,8.0
291,8.0,8.0,8.0
292,8.0,8.0,8.0
293,7.0,7.0,7.0
294,8.0,8.0,8.0
295,9.0,8.0,8.0
296,7.0,8.0,7.0
297,7.0,8.0,8.0
298,8.0,8.0,9.0
299,8.0,9.0,8.0
300,8.0,9.0,8.0
301,8.0,9.0,8.0
302,9.0,9.0,9.0
303,8.0,8.0,8.0
304,8.0,9.0,8.0
305,8.0,8.0,8.0
306,7.0,8.0,8.0
307,8.0,8.0,8.0
308,8.0,9.0,8.0
309,8.0,8.0,8.0
310,8.0,9.0,8.0
311,9.0,9.0,8.0
312,8.0,9.0,8.0
313,7.0,7.0,7.0
314,7.0,8.0,7.0
315,8.0,8.0,8.0
316,8.0,8.0,8.0
317,8.0,9.0,8.0
318,7.0,8.0,7.0
319,8.0,9.0,8.0
320,8.0,9.0,8.0
321,8.0,9.0,8.0
322,7.0,8.0,7.0
323,9.0,9.0,9.0
324,8.0,9.0,8.0
325,8.0,8.0,9.0
326,8.0,8.0,8.0
327,8.0,9.0,9.0
328,8.0,8.0,7.0
329,8.0,9.0,8.0
330,8.0,9.0,9.0
331,8.0,9.0,8.0
332,8.0,9.0,8.0
333,7.0,7.0,7.0
334,7.0,7.0,8.0
335,8.0,8.0,8.0
336,8.0,9.0,9.0
337,7.0,8.0,8.0
338,8.0,9.0,8.0
339,8.0,9.0,9.0
340,9.0,9.0,8.0
341,8.0,7.0,8.0
342,8.0,8.0,8.0
343,8.0,8.0,8.0
344,8.0,8.0,8.0
345,8.0,8.0,8.0
346,8.0,9.0,8.0
347,7.0,8.0,7.0
348,7.0,7.0,7.0
349,8.0,8.0,8.0
350,9.0,9.0,9.0
351,7.0,8.0,7.0
352,8.0,9.0,8.0
353,7.0,8.0,8.0
354,8.0,8.0,8.0
355,8.0,8.0,8.0
356,8.0,9.0,8.0
357,8.0,9.0,8.0
358,8.0,8.0,9.0
359,7.0,8.0,8.0
360,9.0,8.0,8.0
361,8.0,8.0,8.0
362,7.0,8.0,8.0
363,8.0,8.0,8.0
364,8.0,8.0,8.0
365,7.0,8.0,8.0
366,8.0,9.0,8.0
367,8.0,9.0,8.0
368,9.0,9.0,8.0
369,7.0,8.0,8.0
370,8.0,8.0,8.0
371,8.0,9.0,8.0
372,7.0,9.0,8.0
373,8.0,8.0,7.0
374,8.0,8.0,8.0
375,8.0,8.0,9.0
376,8.0,8.0,8.0
377,8.0,8.0,8.0
378,7.0,8.0,8.0
379,8.0,8.0,7.0
380,8.0,9.0,8.0
381,7.0,8.0,8.0
382,8.0,9.0,8.0
383,7.0,9.0,8.0
384,7.0,8.0,8.0
385,8.0,9.0,8.0
386,9.0,8.0,8.0
387,8.0,9.0,8.0
388,7.0,7.0,8.0
389,8.0,9.0,8.0
390,8.0,8.0,8.0
391,8.0,9.0,8.0
392,8.0,8.0,8.0
393,8.0,9.0,8.0
394,8.0,9.0,8.0
395,8.0,9.0,8.0
396,8.0,8.0,8.0
397,8.0,8.0,8.0
398,7.0,8.0,7.0
399,7.0,8.0,7.0
400,9.0,8.0,8.0
401,8.0,8.0,8.0
402,7.0,8.0,8.0
403,7.0,9.0,8.0
404,7.0,8.0,8.0
405,7.0,8.0,7.0
406,8.0,9.0,9.0
407,8.0,9.0,8.0
408,7.0,8.0,7.0
409,8.0,8.0,8.0
410,7.0,8.0,8.0
411,7.0,7.0,7.0
412,7.0,8.0,8.0
413,8.0,8.0,8.0
414,8.0,9.0,8.0
415,8.0,8.0,8.0
416,7.0,8.0,8.0
417,8.0,9.0,8.0
418,8.0,9.0,9.0
419,8.0,8.0,8.0
420,8.0,9.0,8.0
421,8.0,9.0,8.0
422,8.0,9.0,8.0
423,8.0,9.0,9.0
424,7.0,8.0,8.0
425,8.0,9.0,8.0
426,8.0,9.0,9.0
427,7.0,7.0,7.0
428,8.0,9.0,8.0
429,7.0,8.0,8.0
430,8.0,9.0,8.0
431,8.0,8.0,8.0
432,8.0,8.0,7.0
433,7.0,9.0,7.0
434,8.0,9.0,8.0
435,8.0,9.0,8.0
436,7.0,8.0,7.0
437,8.0,9.0,9.0
438,8.0,9.0,8.0
439,8.0,8.0,8.0
440,8.0,8.0,8.0
441,8.0,8.0,8.0
442,8.0,8.0,8.0
443,8.0,9.0,8.0
444,8.0,8.0,8.0
445,7.0,9.0,8.0
446,7.0,7.0,7.0
447,8.0,9.0,8.0
448,8.0,8.0,8.0
449,8.0,9.0,8.0
450,7.0,8.0,8.0
451,9.0,9.0,8.0
452,8.0,8.0,8.0
453,7.0,7.0,6.0
454,9.0,9.0,8.0
455,8.0,9.0,8.0
456,7.0,8.0,8.0
457,8.0,8.0,8.0
458,8.0,9.0,8.0
459,8.0,9.0,7.0
460,8.0,8.0,8.0
461,8.0,8.0,8.0
462,8.0,9.0,8.0
463,7.0,8.0,7.0
464,8.0,9.0,8.0
465,7.0,7.0,7.0
466,8.0,9.0,8.0
467,8.0,9.0,8.0
468,8.0,8.0,8.0
469,8.0,8.0,8.0
470,8.0,8.0,8.0
471,7.0,7.0,8.0
472,9.0,9.0,8.0
473,8.0,8.0,8.0
474,7.0,8.0,8.0
475,7.0,8.0,7.0
476,8.0,8.0,8.0
477,8.0,8.0,8.0
478,8.0,8.0,8.0
479,8.0,9.0,9.0
480,7.0,8.0,8.0
481,8.0,9.0,8.0
482,8.0,9.0,7.0
483,8.0,9.0,8.0
484,8.0,8.0,8.0
485,8.0,8.0,8.0
486,7.0,7.0,7.0
487,9.0,9.0,8.0
488,8.0,9.0,8.0
489,8.0,8.0,8.0
490,8.0,8.0,8.0
491,8.0,8.0,9.0
492,8.0,8.0,8.0
493,8.0,9.0,8.0
494,8.0,8.0,8.0
495,8.0,8.0,8.0
496,7.0,8.0,8.0
497,7.0,8.0,8.0
498,8.0,8.0,8.0
499,8.0,8.0,8.0
