Conversation_Id,User_Rating,Observer_Rating,Self_Rating
112,8.0,7.0,7.0
113,8.0,7.0,7.0
114,7.0,6.0,7.0
115,9.0,8.0,8.0
116,6.0,6.0,6.0
117,6.0,5.0,6.0
118,5.0,5.0,6.0
119,9.0,7.0,8.0
120,6.0,6.0,6.0
121,8.0,8.0,8.0
122,8.0,8.0,7.0
123,4.0,4.0,4.0
124,8.0,7.0,8.0
125,9.0,8.0,8.0
126,9.0,8.0,8.0
127,6.0,6.0,6.0
128,9.0,8.0,8.0
129,8.0,7.0,8.0
130,6.0,6.0,5.0
131,8.0,7.0,8.0
132,4.0,4.0,4.0
133,6.0,7.0,7.0
134,8.0,6.0,7.0
135,8.0,8.0,8.0
136,7.0,6.0,6.0
137,4.0,5.0,4.0
138,8.0,7.0,7.0
139,9.0,9.0,8.0
140,7.0,7.0,7.0
141,8.0,7.0,7.0
142,6.0,6.0,7.0
143,9.0,8.0,8.0
144,9.0,8.0,8.0
145,9.0,8.0,8.0
146,8.0,7.0,7.0
147,8.0,7.0,7.0
148,6.0,6.0,6.0
149,8.0,8.0,8.0
150,6.0,7.0,6.0
151,7.0,6.0,6.0
152,4.0,4.0,4.0
153,8.0,8.0,7.0
154,8.0,8.0,8.0
155,8.0,7.0,7.0
156,8.0,7.0,8.0
157,8.0,7.0,7.0
158,8.0,8.0,8.0
159,7.0,7.0,7.0
160,7.0,6.0,6.0
161,3.0,3.0,4.0
162,8.0,8.0,8.0
163,8.0,8.0,7.0
164,9.0,8.0,8.0
165,8.0,8.0,8.0
166,9.0,9.0,8.0
167,4.0,4.0,4.0
168,7.0,6.0,7.0
169,6.0,6.0,6.0
170,5.0,4.0,6.0
171,6.0,5.0,6.0
172,8.0,8.0,8.0
173,8.0,7.0,7.0
174,6.0,6.0,6.0
175,6.0,6.0,6.0
176,6.0,6.0,7.0
177,8.0,8.0,8.0
178,7.0,7.0,7.0
179,8.0,8.0,8.0
180,7.0,7.0,7.0
181,8.0,8.0,8.0
182,9.0,8.0,8.0
183,8.0,8.0,8.0
184,6.0,6.0,6.0
185,8.0,7.0,8.0
186,9.0,9.0,8.0
187,4.0,4.0,6.0
188,8.0,7.0,7.0
189,9.0,9.0,8.0
190,8.0,7.0,7.0
191,7.0,6.0,7.0
192,9.0,8.0,8.0
193,4.0,6.0,6.0
194,6.0,7.0,7.0
195,8.0,8.0,8.0
196,6.0,7.0,7.0
197,6.0,6.0,6.0
198,9.0,9.0,9.0
199,6.0,6.0,6.0
200,4.0,4.0,4.0
201,5.0,5.0,4.0
202,8.0,8.0,8.0
203,9.0,8.0,8.0
204,9.0,8.0,8.0
205,4.0,5.0,6.0
206,8.0,8.0,8.0
207,7.0,6.0,6.0
208,9.0,8.0,8.0
209,7.0,6.0,6.0
210,8.0,8.0,8.0
211,7.0,6.0,7.0
212,8.0,7.0,8.0
213,4.0,4.0,4.0
214,8.0,7.0,7.0
215,9.0,9.0,8.0
216,6.0,7.0,6.0
217,9.0,8.0,8.0
218,5.0,4.0,5.0
219,6.0,6.0,6.0
220,9.0,8.0,8.0
221,9.0,8.0,8.0
222,8.0,7.0,8.0
223,8.0,6.0,7.0
224,7.0,7.0,7.0
225,9.0,9.0,8.0
226,9.0,8.0,8.0
227,4.0,5.0,6.0
228,8.0,8.0,8.0
229,9.0,8.0,8.0
230,8.0,8.0,8.0
231,8.0,7.0,7.0
232,7.0,6.0,6.0
233,4.0,4.0,4.0
234,7.0,5.0,6.0
235,4.0,6.0,6.0
236,9.0,8.0,8.0
237,8.0,8.0,8.0
238,6.0,6.0,6.0
239,6.0,7.0,7.0
240,8.0,7.0,7.0
241,4.0,4.0,4.0
242,9.0,8.0,8.0
243,8.0,6.0,6.0
244,7.0,7.0,7.0
245,5.0,6.0,6.0
246,9.0,8.0,8.0
247,8.0,7.0,7.0
248,8.0,8.0,8.0
249,6.0,6.0,6.0
250,8.0,7.0,8.0
251,8.0,6.0,6.0
252,8.0,8.0,7.0
253,9.0,8.0,8.0
254,4.0,4.0,4.0
255,9.0,8.0,8.0
256,8.0,8.0,8.0
257,3.0,3.0,3.0
258,9.0,8.0,8.0
259,6.0,6.0,6.0
260,8.0,7.0,8.0
261,7.0,6.0,7.0
262,5.0,6.0,6.0
263,6.0,5.0,6.0
264,8.0,8.0,8.0
265,8.0,6.0,7.0
266,9.0,8.0,8.0
267,8.0,8.0,8.0
268,8.0,8.0,8.0
269,8.0,7.0,6.0
270,9.0,9.0,9.0
271,6.0,7.0,8.0
272,8.0,7.0,6.0
273,8.0,7.0,8.0
274,8.0,8.0,8.0
275,7.0,7.0,7.0
276,8.0,7.0,7.0
277,7.0,6.0,7.0
278,8.0,7.0,7.0
279,8.0,8.0,8.0
280,9.0,8.0,8.0
281,8.0,7.0,8.0
282,8.0,8.0,7.0
283,9.0,8.0,8.0
284,6.0,6.0,6.0
285,9.0,8.0,8.0
286,8.0,8.0,8.0
287,8.0,7.0,7.0
288,7.0,7.0,6.0
289,8.0,6.0,7.0
290,7.0,6.0,7.0
291,9.0,8.0,8.0
292,9.0,8.0,8.0
293,7.0,6.0,6.0
294,8.0,8.0,8.0
295,8.0,8.0,6.0
296,7.0,6.0,7.0
297,6.0,4.0,5.0
298,7.0,6.0,7.0
299,8.0,8.0,8.0
300,5.0,4.0,5.0
301,6.0,5.0,6.0
302,9.0,8.0,8.0
303,6.0,5.0,4.0
304,9.0,8.0,8.0
305,4.0,4.0,4.0
306,8.0,6.0,8.0
307,9.0,9.0,8.0
308,9.0,9.0,8.0
309,8.0,6.0,7.0
310,9.0,8.0,8.0
311,9.0,9.0,8.0
312,8.0,7.0,8.0
313,6.0,6.0,6.0
314,6.0,5.0,6.0
315,4.0,4.0,4.0
316,7.0,6.0,7.0
317,5.0,6.0,6.0
318,8.0,8.0,7.0
319,8.0,7.0,7.0
320,9.0,8.0,8.0
321,9.0,8.0,8.0
322,4.0,4.0,4.0
323,9.0,8.0,8.0
324,6.0,7.0,6.0
325,6.0,6.0,6.0
326,6.0,4.0,6.0
327,8.0,8.0,8.0
328,6.0,6.0,6.0
329,8.0,8.0,7.0
330,9.0,8.0,8.0
331,9.0,8.0,8.0
332,9.0,8.0,8.0
333,4.0,5.0,6.0
334,7.0,6.0,6.0
335,9.0,8.0,8.0
336,8.0,8.0,8.0
337,8.0,8.0,8.0
338,7.0,5.0,6.0
339,7.0,7.0,8.0
340,8.0,7.0,7.0
341,8.0,8.0,8.0
342,6.0,6.0,5.0
343,8.0,7.0,7.0
344,8.0,7.0,7.0
345,9.0,8.0,8.0
346,7.0,7.0,6.0
347,8.0,6.0,7.0
348,4.0,4.0,5.0
349,8.0,8.0,8.0
350,9.0,9.0,8.0
351,6.0,6.0,6.0
352,9.0,8.0,8.0
353,6.0,6.0,7.0
354,8.0,7.0,8.0
355,8.0,6.0,7.0
356,6.0,5.0,6.0
357,7.0,6.0,7.0
358,8.0,7.0,7.0
359,4.0,4.0,4.0
360,8.0,8.0,8.0
361,6.0,6.0,7.0
362,6.0,6.0,6.0
363,8.0,8.0,8.0
364,6.0,5.0,6.0
365,5.0,5.0,6.0
366,4.0,4.0,4.0
367,9.0,9.0,8.0
368,9.0,8.0,8.0
369,6.0,6.0,6.0
370,7.0,6.0,7.0
371,9.0,8.0,8.0
372,5.0,4.0,4.0
373,8.0,8.0,7.0
374,9.0,8.0,8.0
375,8.0,6.0,7.0
376,9.0,8.0,8.0
377,6.0,6.0,7.0
378,8.0,8.0,8.0
379,5.0,6.0,6.0
380,6.0,6.0,6.0
381,6.0,6.0,6.0
382,9.0,8.0,8.0
383,4.0,4.0,4.0
384,7.0,7.0,7.0
385,9.0,8.0,8.0
386,8.0,8.0,8.0
387,9.0,8.0,8.0
388,8.0,6.0,6.0
389,8.0,6.0,6.0
390,8.0,8.0,8.0
391,9.0,8.0,8.0
392,7.0,8.0,7.0
393,9.0,8.0,8.0
394,4.0,4.0,6.0
395,8.0,8.0,8.0
396,7.0,7.0,7.0
397,8.0,7.0,8.0
398,8.0,8.0,8.0
399,6.0,7.0,6.0
400,10.0,9.0,8.0
401,8.0,8.0,8.0
402,8.0,8.0,7.0
403,3.0,3.0,3.0
404,9.0,8.0,8.0
405,4.0,4.0,4.0
406,9.0,8.0,8.0
407,7.0,8.0,8.0
408,4.0,6.0,6.0
409,9.0,8.0,8.0
410,8.0,7.0,7.0
411,5.0,5.0,5.0
412,8.0,7.0,6.0
413,8.0,7.0,7.0
414,9.0,8.0,8.0
415,9.0,8.0,8.0
416,6.0,6.0,6.0
417,8.0,8.0,8.0
418,5.0,5.0,5.0
419,4.0,4.0,5.0
420,8.0,8.0,8.0
421,9.0,8.0,8.0
422,8.0,8.0,8.0
423,8.0,8.0,8.0
424,5.0,4.0,5.0
425,8.0,7.0,8.0
426,9.0,8.0,8.0
427,6.0,6.0,6.0
428,7.0,6.0,6.0
429,8.0,7.0,7.0
430,8.0,8.0,8.0
431,6.0,7.0,6.0
432,6.0,4.0,6.0
433,4.0,4.0,4.0
434,9.0,8.0,8.0
435,8.0,7.0,7.0
436,8.0,7.0,8.0
437,8.0,9.0,8.0
438,7.0,6.0,7.0
439,8.0,8.0,8.0
440,4.0,4.0,4.0
441,8.0,7.0,8.0
442,8.0,8.0,8.0
443,8.0,8.0,7.0
444,8.0,8.0,7.0
445,4.0,4.0,4.0
446,4.0,4.0,6.0
447,8.0,8.0,8.0
448,8.0,8.0,8.0
449,9.0,8.0,8.0
450,4.0,4.0,4.0
451,9.0,8.0,8.0
452,7.0,6.0,6.0
453,3.0,4.0,4.0
454,8.0,8.0,8.0
455,6.0,6.0,7.0
456,7.0,6.0,7.0
457,6.0,5.0,6.0
458,7.0,7.0,7.0
459,8.0,7.0,7.0
460,5.0,5.0,6.0
461,6.0,4.0,6.0
462,9.0,8.0,8.0
463,5.0,4.0,4.0
464,8.0,8.0,7.0
465,4.0,4.0,4.0
466,9.0,8.0,8.0
467,8.0,8.0,7.0
468,5.0,5.0,5.0
469,8.0,7.0,7.0
470,8.0,5.0,6.0
471,6.0,5.0,6.0
472,9.0,9.0,8.0
473,3.0,4.0,4.0
474,8.0,8.0,7.0
475,6.0,6.0,6.0
476,8.0,8.0,8.0
477,7.0,7.0,6.0
478,8.0,8.0,8.0
479,9.0,8.0,8.0
480,7.0,7.0,7.0
481,7.0,6.0,6.0
482,8.0,7.0,7.0
483,9.0,8.0,8.0
484,8.0,8.0,8.0
485,6.0,6.0,6.0
486,3.0,4.0,4.0
487,8.0,8.0,8.0
488,8.0,8.0,7.0
489,8.0,7.0,7.0
490,9.0,6.0,7.0
491,6.0,7.0,7.0
492,6.0,7.0,7.0
493,8.0,8.0,8.0
494,9.0,8.0,8.0
495,8.0,7.0,7.0
496,7.0,7.0,7.0
497,9.0,8.0,8.0
498,7.0,6.0,6.0
499,4.0,4.0,6.0
