Conversation_Id,User_Rating,Observer_Rating,Self_Rating
426,4.0,4.0,4.0
427,4.0,4.0,4.0
428,4.0,4.0,4.0
429,4.0,4.0,4.0
430,4.0,4.0,4.0
431,4.0,4.0,4.0
432,2.0,2.0,3.0
433,3.0,3.0,3.0
434,4.0,4.0,5.0
435,4.0,4.0,4.0
436,4.0,5.0,5.0
437,4.0,4.0,5.0
438,3.0,3.0,3.0
439,4.0,4.0,4.0
440,2.0,3.0,3.0
441,3.0,3.0,3.0
442,3.0,3.0,4.0
443,3.0,3.0,4.0
444,4.0,3.0,4.0
445,3.0,4.0,4.0
446,4.0,4.0,4.0
447,5.0,4.0,6.0
448,4.0,4.0,4.0
449,6.0,6.0,6.0
450,2.0,2.0,3.0
451,4.0,4.0,4.0
452,4.0,5.0,4.0
453,3.0,4.0,4.0
454,4.0,3.0,4.0
455,4.0,3.0,4.0
456,4.0,4.0,4.0
457,4.0,4.0,4.0
458,3.0,4.0,4.0
459,4.0,4.0,4.0
460,3.0,3.0,4.0
461,4.0,4.0,4.0
462,3.0,4.0,4.0
463,3.0,4.0,4.0
464,3.0,4.0,4.0
465,4.0,4.0,4.0
466,4.0,4.0,4.0
467,3.0,4.0,4.0
468,3.0,3.0,4.0
469,3.0,4.0,4.0
470,6.0,6.0,6.0
471,3.0,3.0,3.0
472,6.0,5.0,6.0
473,2.0,3.0,3.0
474,4.0,4.0,4.0
475,3.0,3.0,3.0
476,4.0,4.0,4.0
477,3.0,4.0,4.0
478,4.0,4.0,4.0
479,4.0,3.0,4.0
480,4.0,4.0,4.0
481,3.0,3.0,3.0
482,3.0,4.0,4.0
483,4.0,4.0,4.0
484,5.0,5.0,6.0
485,3.0,3.0,3.0
486,3.0,3.0,3.0
487,4.0,4.0,5.0
488,5.0,5.0,5.0
489,4.0,4.0,4.0
490,4.0,4.0,4.0
491,4.0,4.0,4.0
492,4.0,4.0,4.0
493,4.0,4.0,4.0
494,3.0,3.0,3.0
495,4.0,4.0,4.0
496,4.0,4.0,5.0
497,3.0,4.0,4.0
498,3.0,3.0,3.0
499,3.0,3.0,3.0
