Conversation_Id,User_Rating,Observer_Rating,Self_Rating
268,5.0,5.0,5.0
269,8.0,8.0,8.0
270,10.0,5.0,8.0
271,8.0,8.0,8.0
272,10.0,8.0,8.0
273,8.0,8.0,8.0
274,8.0,8.0,8.0
275,10.0,8.0,8.0
276,8.0,8.0,8.0
277,8.0,8.0,8.0
278,10.0,8.0,8.0
279,8.0,8.0,8.0
280,8.0,8.0,8.0
281,8.0,8.0,8.0
282,8.0,8.0,8.0
283,10.0,5.0,5.0
284,8.0,8.0,8.0
285,8.0,8.0,8.0
286,8.0,8.0,8.0
287,10.0,8.0,8.0
288,10.0,8.0,8.0
289,8.0,8.0,8.0
290,8.0,8.0,8.0
291,8.0,5.0,5.0
292,10.0,5.0,5.0
293,8.0,8.0,8.0
294,10.0,8.0,8.0
295,8.0,8.0,8.0
296,10.0,8.0,8.0
297,10.0,8.0,8.0
298,10.0,8.0,5.0
299,8.0,8.0,8.0
300,10.0,8.0,8.0
301,10.0,5.0,5.0
302,10.0,5.0,5.0
303,8.0,8.0,8.0
304,10.0,5.0,8.0
305,8.0,8.0,8.0
306,8.0,8.0,8.0
307,8.0,8.0,8.0
308,10.0,5.0,5.0
309,8.0,8.0,8.0
310,5.0,5.0,5.0
311,10.0,8.0,5.0
312,8.0,8.0,8.0
313,8.0,8.0,8.0
314,8.0,8.0,8.0
315,10.0,8.0,8.0
316,10.0,10.0,8.0
317,8.0,8.0,8.0
318,8.0,8.0,8.0
319,8.0,8.0,8.0
320,8.0,8.0,8.0
321,5.0,5.0,5.0
322,8.0,8.0,8.0
323,8.0,8.0,8.0
324,8.0,8.0,8.0
325,9.0,8.0,8.0
326,8.0,8.0,8.0
327,8.0,8.0,8.0
328,10.0,5.0,5.0
329,8.0,8.0,8.0
330,8.0,8.0,8.0
331,8.0,8.0,8.0
332,10.0,8.0,8.0
333,8.0,8.0,8.0
334,10.0,8.0,8.0
335,8.0,8.0,8.0
336,10.0,10.0,8.0
337,10.0,5.0,8.0
338,8.0,8.0,8.0
339,8.0,8.0,8.0
