Conversation_Id,User_Rating,Observer_Rating,Self_Rating
244,10.0,8.0,5.0
245,8.0,8.0,5.0
246,10.0,8.0,5.0
247,10.0,8.0,5.0
248,6.0,8.0,5.0
249,10.0,8.0,5.0
250,10.0,8.0,5.0
251,8.0,8.0,5.0
252,8.0,8.0,5.0
253,10.0,8.0,5.0
254,10.0,5.0,5.0
255,5.0,8.0,8.0
256,8.0,8.0,5.0
257,10.0,5.0,5.0
258,10.0,8.0,8.0
259,10.0,8.0,5.0
260,10.0,8.0,5.0
261,10.0,8.0,8.0
262,10.0,8.0,5.0
263,10.0,5.0,5.0
264,10.0,8.0,5.0
265,10.0,4.0,5.0
266,10.0,8.0,5.0
267,10.0,8.0,5.0
268,10.0,8.0,5.0
269,10.0,5.0,5.0
270,10.0,8.0,5.0
271,8.0,8.0,5.0
272,10.0,8.0,5.0
273,5.0,8.0,5.0
274,10.0,8.0,5.0
275,10.0,8.0,8.0
276,7.0,8.0,5.0
277,10.0,8.0,5.0
278,10.0,8.0,5.0
279,10.0,8.0,5.0
280,8.0,8.0,5.0
281,7.0,8.0,5.0
282,8.0,8.0,5.0
283,10.0,8.0,5.0
284,8.0,8.0,5.0
285,8.0,8.0,5.0
286,5.0,8.0,5.0
287,10.0,8.0,5.0
288,10.0,8.0,5.0
289,10.0,8.0,5.0
290,5.0,8.0,7.0
291,10.0,8.0,5.0
292,8.0,8.0,5.0
293,10.0,8.0,5.0
294,10.0,8.0,8.0
295,10.0,8.0,5.0
296,10.0,5.0,5.0
297,10.0,5.0,5.0
298,10.0,8.0,7.0
299,8.0,8.0,5.0
300,10.0,5.0,8.0
301,10.0,8.0,5.0
302,10.0,8.0,5.0
303,10.0,8.0,5.0
304,10.0,6.0,5.0
305,10.0,8.0,5.0
306,10.0,8.0,5.0
307,10.0,8.0,5.0
308,10.0,8.0,5.0
309,10.0,8.0,5.0
310,10.0,8.0,5.0
311,10.0,5.0,5.0
312,8.0,8.0,5.0
313,10.0,8.0,5.0
314,5.0,8.0,8.0
315,10.0,8.0,5.0
316,10.0,8.0,5.0
317,8.0,8.0,5.0
318,10.0,8.0,5.0
319,10.0,8.0,8.0
320,10.0,8.0,8.0
321,10.0,8.0,5.0
322,10.0,8.0,8.0
323,10.0,8.0,5.0
324,10.0,8.0,5.0
325,10.0,8.0,5.0
326,8.0,8.0,5.0
327,10.0,8.0,5.0
328,10.0,8.0,5.0
329,10.0,8.0,5.0
330,10.0,8.0,5.0
331,10.0,8.0,8.0
332,8.0,8.0,5.0
333,10.0,8.0,5.0
334,10.0,8.0,5.0
335,8.0,8.0,5.0
336,10.0,8.0,5.0
337,8.0,8.0,8.0
338,5.0,8.0,5.0
339,8.0,8.0,5.0
340,10.0,8.0,5.0
341,10.0,8.0,8.0
342,8.0,8.0,6.0
343,8.0,8.0,5.0
344,8.0,8.0,5.0
345,5.0,8.0,5.0
346,10.0,8.0,5.0
347,10.0,8.0,5.0
348,10.0,8.0,5.0
349,10.0,8.0,8.0
350,10.0,8.0,5.0
351,10.0,5.0,5.0
352,8.0,8.0,5.0
353,10.0,5.0,5.0
354,5.0,8.0,5.0
355,10.0,5.0,5.0
356,10.0,8.0,5.0
357,8.0,8.0,5.0
358,10.0,8.0,5.0
359,10.0,8.0,5.0
360,10.0,8.0,5.0
361,10.0,8.0,5.0
362,10.0,8.0,5.0
363,8.0,8.0,5.0
364,8.0,8.0,5.0
365,8.0,8.0,5.0
366,10.0,5.0,5.0
367,5.0,8.0,5.0
368,10.0,6.0,5.0
369,10.0,5.0,5.0
370,8.0,8.0,5.0
371,10.0,8.0,5.0
372,10.0,5.0,5.0
373,10.0,8.0,5.0
374,10.0,8.0,5.0
375,8.0,8.0,5.0
376,10.0,8.0,8.0
377,10.0,8.0,5.0
378,10.0,5.0,5.0
379,10.0,8.0,8.0
380,10.0,8.0,8.0
381,10.0,5.0,5.0
382,10.0,8.0,5.0
383,10.0,8.0,8.0
384,10.0,8.0,5.0
385,10.0,8.0,5.0
386,10.0,8.0,5.0
387,8.0,8.0,5.0
388,10.0,8.0,5.0
389,10.0,8.0,5.0
390,8.0,8.0,5.0
391,8.0,8.0,5.0
392,8.0,8.0,5.0
393,10.0,8.0,5.0
394,10.0,8.0,8.0
395,8.0,8.0,5.0
396,8.0,8.0,5.0
397,10.0,8.0,5.0
398,10.0,8.0,8.0
399,10.0,8.0,5.0
400,10.0,8.0,5.0
401,10.0,8.0,5.0
402,10.0,8.0,8.0
403,10.0,5.0,5.0
404,10.0,8.0,5.0
405,10.0,8.0,8.0
406,5.0,8.0,5.0
407,10.0,8.0,5.0
408,10.0,8.0,5.0
409,10.0,8.0,5.0
410,10.0,8.0,5.0
411,10.0,5.0,5.0
412,8.0,8.0,5.0
413,8.0,8.0,5.0
414,10.0,5.0,5.0
415,10.0,8.0,5.0
416,10.0,8.0,8.0
417,10.0,8.0,5.0
418,10.0,5.0,5.0
419,10.0,5.0,5.0
420,10.0,8.0,5.0
421,8.0,8.0,5.0
422,8.0,8.0,5.0
423,8.0,8.0,5.0
424,10.0,5.0,5.0
425,10.0,8.0,5.0
426,10.0,8.0,5.0
427,10.0,8.0,7.0
428,10.0,8.0,5.0
429,8.0,8.0,5.0
430,10.0,8.0,5.0
431,10.0,8.0,5.0
432,10.0,5.0,5.0
433,10.0,5.0,5.0
434,10.0,8.0,5.0
435,10.0,8.0,5.0
436,10.0,8.0,5.0
437,8.0,8.0,5.0
438,10.0,5.0,5.0
439,10.0,8.0,5.0
440,10.0,8.0,5.0
441,10.0,8.0,8.0
442,10.0,5.0,5.0
443,8.0,8.0,5.0
444,8.0,8.0,7.0
445,10.0,8.0,5.0
446,10.0,8.0,5.0
447,10.0,10.0,5.0
448,7.0,8.0,5.0
449,5.0,8.0,5.0
450,10.0,8.0,5.0
451,10.0,5.0,5.0
452,10.0,8.0,8.0
453,10.0,8.0,5.0
454,10.0,8.0,8.0
455,8.0,8.0,8.0
456,5.0,8.0,5.0
457,10.0,8.0,5.0
458,5.0,8.0,5.0
459,8.0,8.0,5.0
460,8.0,8.0,5.0
461,10.0,8.0,5.0
462,10.0,8.0,5.0
463,10.0,8.0,5.0
464,10.0,8.0,5.0
465,10.0,5.0,5.0
466,10.0,8.0,5.0
467,8.0,8.0,5.0
468,10.0,8.0,5.0
469,8.0,8.0,8.0
470,10.0,8.0,8.0
471,10.0,8.0,5.0
472,10.0,8.0,8.0
473,10.0,5.0,5.0
474,10.0,8.0,5.0
475,8.0,8.0,5.0
476,5.0,8.0,5.0
477,8.0,8.0,5.0
478,10.0,8.0,8.0
479,10.0,5.0,5.0
480,10.0,5.0,5.0
481,8.0,8.0,5.0
482,10.0,8.0,5.0
483,10.0,8.0,5.0
484,10.0,8.0,8.0
485,10.0,8.0,5.0
486,10.0,8.0,8.0
487,10.0,8.0,5.0
488,10.0,5.0,8.0
489,10.0,8.0,5.0
490,8.0,8.0,5.0
491,8.0,8.0,5.0
492,10.0,8.0,5.0
493,5.0,8.0,5.0
494,8.0,8.0,5.0
495,10.0,8.0,5.0
496,5.0,5.0,5.0
497,8.0,8.0,5.0
498,10.0,8.0,5.0
499,8.0,8.0,5.0
